image,canny_precision,canny_recall,canny_f1,marr_precision,marr_recall,marr_f1
257098img.jpg,0.3514840437402287,0.6809338521400484,0.4636443920657636,0.31723547865766405,0.853234466888242,0.4625086624691413
258089img.jpg,0.550590762620826,0.5767326732673137,0.5633586107863701,0.40039327366422295,0.8025278608317369,0.5342440965809335
259060img.jpg,0.39187262357413516,0.5859985785358711,0.46966676155833703,0.3142193947730372,0.796990841692089,0.45073375257997705
267036img.jpg,0.511964873765082,0.6200478596117889,0.5608465607970031,0.4292929292929252,0.7755207436735966,0.5526590197664268
268048img.jpg,0.28332981195858264,0.594414893616995,0.3837458863491726,0.18752669799230987,0.8157685160605039,0.30495187056600964
268074img.jpg,0.2282271944922508,0.5357575757575541,0.320096560006374,0.18877205927565524,0.7957490927941733,0.3051538193616761
277053img.jpg,0.5339473120582452,0.5166839378238235,0.5251737939251446,0.43733206891101284,0.7657395876573853,0.5567124389658423
279005img.jpg,0.34206219312601494,0.5794059405940365,0.4301675977186677,0.43359571261094565,0.7029595438501031,0.5363579862797084
28083img.jpg,0.45606326889278437,0.684922467832376,0.5475405511850184,0.6837587006960398,0.6847118959107648,0.6842349662838592
281017img.jpg,0.4723538704581252,0.6608778023365752,0.5509344563872733,0.4498182218794706,0.8135086670651362,0.5793132803173592
285022img.jpg,0.3249592928587968,0.5166420118343004,0.398971869151497,0.3520677213433201,0.6711640211640034,0.46186054974549673
288024img.jpg,0.553368328958868,0.3636624982032433,0.4388932257306038,0.49016786570743015,0.6625607779578535,0.5634734665258891
289011img.jpg,0.3473550031867358,0.6553106212424586,0.4540405442479559,0.5943890928159257,0.6739001189060442,0.6316522707777075
290035img.jpg,0.5323042998897347,0.5482625482625358,0.5401655850920888,0.47934630038098575,0.7282559025133172,0.578148618369192
29030img.jpg,0.4266023432115684,0.43911090092219346,0.432766254902226,0.3959428082610241,0.5884489647656994,0.473372781016994
296028img.jpg,0.5121548265281918,0.7526881720429847,0.6095505617495438,0.4748234221918378,0.8499184339314672,0.6092676508822265
296058img.jpg,0.31630012936609925,0.4461678832116653,0.3701741104737728,0.2397842527994358,0.7921750920007594,0.36813681364569134
302022img.jpg,0.16509335011537307,0.5009548058561106,0.2483433259330437,0.13948236928955932,0.6964440589765526,0.23241678723702672
306051img.jpg,0.42380952380951464,0.5160780179230228,0.4654147848328098,0.3989300411522601,0.7862124898621121,0.5292929292482628
306052img.jpg,0.18151373074346547,0.6361502347417343,0.2824387701582568,0.17405096753727214,0.8144482929242546,0.28680954867284486
3063img.jpg,0.24422815753734167,0.8224085365853031,0.3766143106104025,0.37776597627898073,0.889537307211301,0.5303180914094328
309040img.jpg,0.6394878706199317,0.48716632443530994,0.5530303029812063,0.5083518107908315,0.7591611479028614,0.6089420096907748
317043img.jpg,0.17509578544060966,0.5049723756905798,0.26002844946389064,0.18513867085295463,0.691826359014443,0.29210700128769024
326025img.jpg,0.33786748573935194,0.5750560119491943,0.4256495300805054,0.3057044410413447,0.7826513109531785,0.43967237933876874
326085img.jpg,0.2822226864424424,0.7423076923076515,0.4089601936939894,0.2373220084936278,0.8675799086757726,0.3726951745445301
33044img.jpg,0.28346951602764964,0.6388101983002531,0.3926861122778288,0.24401184175114163,0.7955542556302779,0.37347247010000206
334025img.jpg,0.3704986149584402,0.5984340044742507,0.45765611629150504,0.4441997063142372,0.7313829787233865,0.5527133198871963
335088img.jpg,0.41907571288101436,0.47662715276223494,0.44600251146128955,0.28705209719552327,0.8179775280898761,0.42496990035921867
335094img.jpg,0.7768762677484612,0.6874750698045335,0.7294466193555248,0.5891436224690728,0.872375174988324,0.7033153067941001
344010img.jpg,0.4156916724019175,0.693190512624304,0.5197189157712722,0.4514285714285657,0.8195020746887778,0.5821665438009048
346016img.jpg,0.25110782865582926,0.5607917059377681,0.346888208673195,0.2928434329585921,0.6912621359223077,0.41140215712305644
347031img.jpg,0.4141714285714191,0.1964866623292106,0.2665293814375589,0.4376286983851692,0.3851950777449167,0.4097412480476114
35028img.jpg,0.25345911949685,0.3934266189391346,0.30830039520924996,0.2596926547300137,0.7691022964509234,0.388279932508629
35049img.jpg,0.20097604259094495,0.36283540248296503,0.258672376827775,0.18808423215202683,0.5861075544173948,0.284781087139508
36046img.jpg,0.46465790666061474,0.7257607926397478,0.5665745855877489,0.525176678445222,0.7727469670710404,0.6253506310878532
